#curie_map:
#  icd10: https://icd.who.int/browse10/2019/en#/
#  mesh: https://meshb.nlm.nih.gov/record/ui?ui=
#  skos: http://www.w3.org/2004/02/skos/core#
#  semapv: https://w3id.org/semapv/vocab/
#mapping_set_id: https://github.com/gyorilab/mapnet/blob/main/scripts/gilda_icd10_mesh_classified/gilda_icd10_mesh_novel.sssom.tsv
#mapping_set_title: gilda_icd10_mesh_novel
#mapping_tool: gilda
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source_version	object_source_version	mapping_tool	mapping_tool_id	mapping_tool_version	mapping_date	confidence
icd10:K51	Ulcerative colitis	skos:exactMatch	mesh:D003093	Colitis, Ulcerative	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K52.8	Other specified noninfective gastroenteritis and colitis	skos:exactMatch	mesh:D046729	Colitis, Collagenous	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:K56.1	Intussusception	skos:exactMatch	mesh:D007443	Intussusception	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K56.2	Volvulus	skos:exactMatch	mesh:D045822	Intestinal Volvulus	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K58	Irritable bowel syndrome	skos:exactMatch	mesh:D043183	Irritable Bowel Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K59.0	Constipation	skos:exactMatch	mesh:D003248	Constipation	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K59.3	Megacolon, not elsewhere classified	skos:exactMatch	mesh:D008532	Megacolon, Toxic	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:K60.4	Rectal fistula	skos:exactMatch	mesh:D012003	Rectal Fistula	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K62.3	Rectal prolapse	skos:exactMatch	mesh:D012005	Rectal Prolapse	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K66.2	Retroperitoneal fibrosis	skos:exactMatch	mesh:D012185	Retroperitoneal Fibrosis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K70.0	Alcoholic fatty liver	skos:exactMatch	mesh:D005235	Fatty Liver, Alcoholic	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K75.4	Autoimmune hepatitis	skos:exactMatch	mesh:D019693	Hepatitis, Autoimmune	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K76.4	Peliosis hepatis	skos:exactMatch	mesh:D010382	Peliosis Hepatis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K76.5	Hepatic veno-occlusive disease	skos:exactMatch	mesh:D006504	Hepatic Veno-Occlusive Disease	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K76.6	Portal hypertension	skos:exactMatch	mesh:D006975	Hypertension, Portal	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K76.7	Hepatorenal syndrome	skos:exactMatch	mesh:D006530	Hepatorenal Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K80	Cholelithiasis	skos:exactMatch	mesh:D002769	Cholelithiasis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K81	Cholecystitis	skos:exactMatch	mesh:D002764	Cholecystitis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K81.0	Acute cholecystitis	skos:exactMatch	mesh:D041881	Cholecystitis, Acute	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K83.0	Cholangitis	skos:exactMatch	mesh:D002761	Cholangitis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K90.0	Coeliac disease	skos:exactMatch	mesh:D002446	Celiac Disease	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:K90.1	Tropical sprue	skos:exactMatch	mesh:D013182	Sprue, Tropical	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:K91.5	Postcholecystectomy syndrome	skos:exactMatch	mesh:D017562	Postcholecystectomy Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L02	Cutaneous abscess, furuncle and carbuncle	skos:exactMatch	mesh:D005667	Furunculosis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:L03.0	Cellulitis of finger and toe	skos:exactMatch	mesh:D010304	Paronychia	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:L05	Pilonidal cyst	skos:exactMatch	mesh:D010864	Pilonidal Sinus	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L08.0	Pyoderma	skos:exactMatch	mesh:D011711	Pyoderma	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L10	Pemphigus	skos:exactMatch	mesh:D010392	Pemphigus	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L12.0	Bullous pemphigoid	skos:exactMatch	mesh:D010391	Pemphigoid, Bullous	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L12.1	Cicatricial pemphigoid	skos:exactMatch	mesh:D010390	Pemphigoid, Benign Mucous Membrane	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L12.3	Acquired epidermolysis bullosa	skos:exactMatch	mesh:D016107	Epidermolysis Bullosa Acquisita	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L13.0	Dermatitis herpetiformis	skos:exactMatch	mesh:D003874	Dermatitis Herpetiformis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L20	Atopic dermatitis	skos:exactMatch	mesh:D003876	Dermatitis, Atopic	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L23	Allergic contact dermatitis	skos:exactMatch	mesh:D017449	Dermatitis, Allergic Contact	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L23.0	Allergic contact dermatitis due to metals	skos:exactMatch	mesh:D002857	Chromium	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:L23.5	Allergic contact dermatitis due to other chemical products	skos:exactMatch	mesh:D010969	Plastics	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:L26	Exfoliative dermatitis	skos:exactMatch	mesh:D003873	Dermatitis, Exfoliative	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L29	Pruritus	skos:exactMatch	mesh:D011537	Pruritus	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L29.0	Pruritus ani	skos:exactMatch	mesh:D011538	Pruritus Ani	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L29.2	Pruritus vulvae	skos:exactMatch	mesh:D011539	Pruritus Vulvae	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L40	Psoriasis	skos:exactMatch	mesh:D011565	Psoriasis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L40-L45	Papulosquamous disorders	skos:exactMatch	mesh:D017444	Skin Diseases, Papulosquamous	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L41	Parapsoriasis	skos:exactMatch	mesh:D010267	Parapsoriasis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L42	Pityriasis rosea	skos:exactMatch	mesh:D017515	Pityriasis Rosea	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L43	Lichen planus	skos:exactMatch	mesh:D008010	Lichen Planus	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L44.0	Pityriasis rubra pilaris	skos:exactMatch	mesh:D010916	Pityriasis Rubra Pilaris	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L44.1	Lichen nitidus	skos:exactMatch	mesh:D017513	Lichen Nitidus	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L50	Urticaria	skos:exactMatch	mesh:D014581	Urticaria	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L51	Erythema multiforme	skos:exactMatch	mesh:D004892	Erythema Multiforme	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L51.1	Bullous erythema multiforme	skos:exactMatch	mesh:D013262	Stevens-Johnson Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:L52	Erythema nodosum	skos:exactMatch	mesh:D004893	Erythema Nodosum	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L55	Sunburn	skos:exactMatch	mesh:D013471	Sunburn	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L56.3	Solar urticaria	skos:exactMatch	mesh:D000092130	Urticaria, Solar	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L57.0	Actinic keratosis	skos:exactMatch	mesh:D055623	Keratosis, Actinic	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L58	Radiodermatitis	skos:exactMatch	mesh:D011855	Radiodermatitis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L60.1	Onycholysis	skos:exactMatch	mesh:D054039	Onycholysis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L60.5	Yellow nail syndrome	skos:exactMatch	mesh:D056684	Yellow Nail Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L63	Alopecia areata	skos:exactMatch	mesh:D000506	Alopecia Areata	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L63.1	Alopecia universalis	skos:exactMatch	mesh:C537055	Alopecia universalis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L65.2	Alopecia mucinosa	skos:exactMatch	mesh:D000507	Mucinosis, Follicular	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L68	Hypertrichosis	skos:exactMatch	mesh:D006983	Hypertrichosis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L68.0	Hirsutism	skos:exactMatch	mesh:D006628	Hirsutism	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L70.0	Acne vulgaris	skos:exactMatch	mesh:D000152	Acne Vulgaris	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L70.1	Acne conglobata	skos:exactMatch	mesh:D000069316	Acne Conglobata	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L71	Rosacea	skos:exactMatch	mesh:D012393	Rosacea	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L71.0	Perioral dermatitis	skos:exactMatch	mesh:D019557	Dermatitis, Perioral	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L71.1	Rhinophyma	skos:exactMatch	mesh:D012224	Rhinophyma	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L72.0	Epidermal cyst	skos:exactMatch	mesh:D004814	Epidermal Cyst	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L72.2	Steatocystoma multiplex	skos:exactMatch	mesh:D062685	Steatocystoma Multiplex	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L73.0	Acne keloid	skos:exactMatch	mesh:D000153	Acne Keloid	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L73.1	Pseudofolliculitis barbae	skos:exactMatch	mesh:C563016	pseudofolliculitis barbae	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L73.2	Hidradenitis suppurativa	skos:exactMatch	mesh:D017497	Hidradenitis Suppurativa	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L74.4	Anhidrosis	skos:exactMatch	mesh:D007007	Hypohidrosis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:L75.0	Bromhidrosis	skos:exactMatch	mesh:D000089083	Body Odor	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L75.2	Apocrine miliaria	skos:exactMatch	mesh:D005588	Fox-Fordyce Disease	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L80	Vitiligo	skos:exactMatch	mesh:D014820	Vitiligo	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L81.3	Café au lait spots	skos:exactMatch	mesh:D019080	Cafe-au-Lait Spots	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L81.4	Other melanin hyperpigmentation	skos:exactMatch	mesh:D007911	Lentigo	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:L82	Seborrhoeic keratosis	skos:exactMatch	mesh:C562379	Dermatosis Papulosa Nigra	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:L83	Acanthosis nigricans	skos:exactMatch	mesh:D000052	Acanthosis Nigricans	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L84	Corns and callosities	skos:exactMatch	mesh:D002146	Bony Callus	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:L85.0	Acquired ichthyosis	skos:exactMatch	mesh:C538175	Acquired ichthyosis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L87.2	Elastosis perforans serpiginosa	skos:exactMatch	mesh:C536202	Elastosis perforans serpiginosa	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L88	Pyoderma gangrenosum	skos:exactMatch	mesh:D017511	Pyoderma Gangrenosum	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L89	Decubitus ulcer and pressure area	skos:exactMatch	mesh:D003668	Pressure Ulcer	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:L90.0	Lichen sclerosus et atrophicus	skos:exactMatch	mesh:D018459	Lichen Sclerosus et Atrophicus	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L90.5	Scar conditions and fibrosis of skin	skos:exactMatch	mesh:D002921	Cicatrix	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:L91.0	Hypertrophic scar	skos:exactMatch	mesh:D017439	Cicatrix, Hypertrophic	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L92.0	Granuloma annulare	skos:exactMatch	mesh:D016460	Granuloma Annulare	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L93.0	Discoid lupus erythematosus	skos:exactMatch	mesh:D008179	Lupus Erythematosus, Discoid	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L94.0	Localized scleroderma [morphea]	skos:exactMatch	mesh:D012594	Scleroderma, Localized	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
icd10:L94.2	Calcinosis cutis	skos:exactMatch	mesh:D000092182	Calcinosis Cutis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L94.6	Ainhum	skos:exactMatch	mesh:D000387	Ainhum	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L95.0	Livedoid vasculitis	skos:exactMatch	mesh:D000090122	Livedoid Vasculopathy	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L95.1	Erythema elevatum diutinum	skos:exactMatch	mesh:C535509	Erythema elevatum diutinum	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:L98.0	Pyogenic granuloma	skos:exactMatch	mesh:D017789	Granuloma, Pyogenic	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:M00-M25	Arthropathies	skos:exactMatch	mesh:D007592	Joint Diseases	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:M05.0	Felty syndrome	skos:exactMatch	mesh:D005258	Felty Syndrome	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:M05.2	Rheumatoid vasculitis	skos:exactMatch	mesh:D056653	Rheumatoid Vasculitis	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:M06.1	Adult-onset Still disease	skos:exactMatch	mesh:D016706	Still's Disease, Adult-Onset	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:M06.3	Rheumatoid nodule	skos:exactMatch	mesh:D012218	Rheumatoid Nodule	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:M08	Juvenile arthritis	skos:exactMatch	mesh:D001171	Arthritis, Juvenile	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:M10	Gout	skos:exactMatch	mesh:D006073	Gout	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:M12.3	Palindromic rheumatism	skos:exactMatch	mesh:C538103	Palindromic rheumatism	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	1.0
icd10:M20.1	Hallux valgus (acquired)	skos:exactMatch	mesh:D000071378	Bunion	semapv:LexicalMatching	2019		https://github.com/gyorilab/mapnet/blob/main/scripts/generate_gilda_mesh_icd10_mapping.py	gilda	1.5.0	2026-08-04	0.95
