#curie_map:
#  mondo: http://purl.obolibrary.org/obo/MONDO_
#  mesh: https://meshb.nlm.nih.gov/record/ui?ui=
#  skos: http://www.w3.org/2004/02/skos/core#
#  semapv: https://w3id.org/semapv/vocab/
#mapping_set_id: leonmap_mondo_mesh_novel
#mapping_tool: leonmap
subject_id	subject_label	predicate_id	object_id	object_label	confidence	mapping_justification	mapping_tool	comment
mondo:0016936	partial trisomy/tetrasomy of chromosome 18	skos:exactMatch	mesh:C538307	Chromosome 18, trisomy 18p	0.90466237	semapv:SemanticSimilarity	leonmap	
mondo:0016937	partial duplication of chromosome 19	skos:exactMatch	mesh:C538311	Chromosome 19, trisomy 19q	0.90314549	semapv:SemanticSimilarity	leonmap	
mondo:0016938	partial trisomy of chromosome 20	skos:exactMatch	mesh:C535372	Chromosome 20, trisomy	0.94432777	semapv:SemanticSimilarity	leonmap	
mondo:0016941	partial duplication of the short arm of chromosome 4	skos:exactMatch	mesh:C537643	Duplication 4p Syndrome	0.94222826	semapv:SemanticSimilarity	leonmap	
mondo:0016942	partial trisomy/tetrasomy of the short arm of chromosome 5	skos:exactMatch	mesh:C537648	Chromosome 5, trisomy 5p	0.91308123	semapv:SemanticSimilarity	leonmap	
mondo:0016947	partial duplication of the short arm of chromosome 10	skos:exactMatch	mesh:C537804	Chromosome 10q duplication syndrome	0.94399267	semapv:SemanticSimilarity	leonmap	
mondo:0016948	partial duplication of the short arm of chromosome 11	skos:exactMatch	mesh:C538294	Chromosome 11, partial trisomy 11q	0.93624586	semapv:SemanticSimilarity	leonmap	
mondo:0016950	partial duplication of the short arm of chromosome 17	skos:exactMatch	mesh:C538045	Chromosome 17 deletion	0.91968292	semapv:SemanticSimilarity	leonmap	
mondo:0016951	partial trisomy/tetrasomy of the short arm of chromosome 18	skos:exactMatch	mesh:C538306	Chromosome 18, tetrasomy 18p	0.93590009	semapv:SemanticSimilarity	leonmap	
mondo:0016959	partial duplication of the long arm of chromosome 8	skos:exactMatch	mesh:C538020	Chromosome 8, trisomy 8q	0.92074138	semapv:SemanticSimilarity	leonmap	
mondo:0016960	partial trisomy of the long arm of chromosome 9	skos:exactMatch	mesh:C538026	Chromosome 9, partial trisomy 9p	0.93083936	semapv:SemanticSimilarity	leonmap	
mondo:0016961	partial duplication of the long arm of chromosome 10	skos:exactMatch	mesh:C537804	Chromosome 10q duplication syndrome	0.95805889	semapv:SemanticSimilarity	leonmap	
mondo:0016964	partial duplication of the long arm of chromosome 14	skos:exactMatch	mesh:C538031	Chromosome 14q, partial deletions	0.92940038	semapv:SemanticSimilarity	leonmap	
mondo:0016967	partial duplication of the long arm of chromosome 17	skos:exactMatch	mesh:C538045	Chromosome 17 deletion	0.92196453	semapv:SemanticSimilarity	leonmap	
mondo:0016970	partial trisomy of the long arm of chromosome 20	skos:exactMatch	mesh:C535371	Trisomy 20p	0.92984563	semapv:SemanticSimilarity	leonmap	
mondo:0016983	Bartter syndrome with hypocalcemia	skos:exactMatch	mesh:D001477	Bartter Syndrome	0.9100287	semapv:SemanticSimilarity	leonmap	
mondo:0016994	microcephalic osteodysplastic primordial dwarfism types I and III	skos:exactMatch	mesh:C537577	Microcephalic osteodysplastic primordial dwarfism, type 1	0.92652828	semapv:SemanticSimilarity	leonmap	
mondo:0017008	partial duplication of chromosome X	skos:exactMatch	mesh:C536732	Chromosome Xq duplication syndrome	0.90133286	semapv:SemanticSimilarity	leonmap	
mondo:0017012	partial duplication of the short arm of chromosome 1	skos:exactMatch	mesh:C535364	Chromosome 1, duplication 1p21 p32	0.91001362	semapv:SemanticSimilarity	leonmap	
mondo:0017043	congenital mesoblastic nephroma	skos:broadMatch	mesh:D018201	Nephroma, Mesoblastic	1.0	semapv:LexicalMatching	leonmap	cosine=0.886415
mondo:0017047	infantile axonal neuropathy	skos:exactMatch	mesh:C537593	Severe infantile axonal neuropathy	0.93293381	semapv:SemanticSimilarity	leonmap	
mondo:0017051	classic maple syrup urine disease	skos:broadMatch	mesh:D008375	Maple Syrup Urine Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.916835
mondo:0017052	intermediate maple syrup urine disease	skos:broadMatch	mesh:D008375	Maple Syrup Urine Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.901122
mondo:0017053	intermittent maple syrup urine disease	skos:broadMatch	mesh:D008375	Maple Syrup Urine Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.896423
mondo:0017054	thiamine-responsive maple syrup urine disease	skos:broadMatch	mesh:D008375	Maple Syrup Urine Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.825148
mondo:0017062	spina bifida aperta	skos:broadMatch	mesh:D016137	Spina Bifida Cystica	1.0	semapv:LexicalMatching	leonmap	cosine=0.806122
mondo:0017078	cephalocele	skos:broadMatch	mesh:D004677	Encephalocele	1.0	semapv:LexicalMatching	leonmap	cosine=0.837049
mondo:0017080	occipital encephalocele	skos:broadMatch	mesh:D004677	Encephalocele	1.0	semapv:LexicalMatching	leonmap	cosine=0.739354
mondo:0017087	neurenteric cyst	skos:broadMatch	mesh:D009436	Neural Tube Defects	1.0	semapv:LexicalMatching	leonmap	cosine=0.563428
mondo:0017138	Opitz G/BBB syndrome	skos:broadMatch	mesh:C538387	Hypertelorism with esophageal abnormality and hypospadias	1.0	semapv:LexicalMatching	leonmap	cosine=0.837749
mondo:0017140	L1 syndrome	skos:broadMatch	mesh:C536029	MASA (Mental Retardation, Aphasia, Shuffling Gait, Adducted Thumbs) Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.816004
mondo:0017148	heritable pulmonary arterial hypertension	skos:broadMatch	mesh:D065627	Familial Primary Pulmonary Hypertension	1.0	semapv:LexicalMatching	leonmap	cosine=0.866321
mondo:0017189	adult-onset non-insulinoma persistent hyperinsulinemic hypoglycemia	skos:exactMatch	mesh:D006946	Hyperinsulinism	0.90607178	semapv:SemanticSimilarity	leonmap	
mondo:0017195	Bruck syndrome	skos:exactMatch	mesh:C537406	Bruck syndrome 1	0.92764819	semapv:SemanticSimilarity	leonmap	
mondo:0017201	Spasmus nutans	skos:broadMatch	mesh:D013036	Spasms, Infantile	1.0	semapv:LexicalMatching	leonmap	cosine=0.590216
mondo:0017227	autoimmune pancreatitis type 1	skos:broadMatch	mesh:D000081012	Autoimmune Pancreatitis	1.0	semapv:LexicalMatching	leonmap	cosine=0.903080
mondo:0017228	autoimmune pancreatitis type 2	skos:broadMatch	mesh:D000081012	Autoimmune Pancreatitis	1.0	semapv:LexicalMatching	leonmap	cosine=0.847116
mondo:0017246	extralobar congenital pulmonary sequestration	skos:exactMatch	mesh:D001998	Bronchopulmonary Sequestration	0.9194721	semapv:SemanticSimilarity	leonmap	
mondo:0017257	idiopathic posterior uveitis	skos:exactMatch	mesh:D015866	Uveitis, Posterior	0.93048012	semapv:SemanticSimilarity	leonmap	
mondo:0017287	immunoglobulin G4-related sclerosing disease	skos:broadMatch	mesh:D000077733	Immunoglobulin G4-Related Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.896522
mondo:0017312	Perrault syndrome	skos:broadMatch	mesh:C537286	Gonadal dysgenesis XX type deafness	1.0	semapv:LexicalMatching	leonmap	cosine=0.725886
mondo:0017314	Ehlers-Danlos syndrome, vascular type	skos:broadMatch	mesh:D000094623	Ehlers-Danlos Syndrome, Type IV	1.0	semapv:LexicalMatching	leonmap	cosine=0.948521
mondo:0017362	neuralgic amyotrophy	skos:broadMatch	mesh:D020968	Brachial Plexus Neuritis	1.0	semapv:LexicalMatching	leonmap	cosine=0.797534
mondo:0017372	congenital varicella syndrome	skos:broadMatch	mesh:D000073618	Varicella Zoster Virus Infection	1.0	semapv:LexicalMatching	leonmap	cosine=0.843572
mondo:0017380	juvenile polyposis syndrome	skos:exactMatch	mesh:C537702	Juvenile polyposis syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.913712
mondo:0017387	epithelioid sarcoma	skos:broadMatch	mesh:D012509	Sarcoma	1.0	semapv:LexicalMatching	leonmap	cosine=0.671868
mondo:0017389	tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria	skos:exactMatch	mesh:D010661	Phenylketonurias	0.91331679	semapv:SemanticSimilarity	leonmap	
mondo:0017393	blepharophimosis - intellectual disability syndrome	skos:exactMatch	mesh:C536232	Blepharophimosis syndrome Ohdo type	0.91090947	semapv:SemanticSimilarity	leonmap	
mondo:0017403	familial isolated arrhythmogenic ventricular dysplasia, right dominant form	skos:exactMatch	mesh:C566254	Arrhythmogenic Right Ventricular Dysplasia, Familial, 1	0.91272724	semapv:SemanticSimilarity	leonmap	
mondo:0017417	renal-hepatic-pancreatic dysplasia	skos:exactMatch	mesh:C567142	Renal-Hepatic-Pancreatic Dysplasia	1.0	semapv:LexicalMatching	leonmap	cosine=0.754823
mondo:0017527	polydactyly of an index finger, unilateral	skos:exactMatch	mesh:C566784	Polydactyly, Preaxial III	0.95157212	semapv:SemanticSimilarity	leonmap	
mondo:0017528	polydactyly of an index finger, bilateral	skos:exactMatch	mesh:C566784	Polydactyly, Preaxial III	0.95373571	semapv:SemanticSimilarity	leonmap	
mondo:0017529	polysyndactyly, unilateral	skos:exactMatch	mesh:C536333	Polydactyly, preaxial 4	0.94606763	semapv:SemanticSimilarity	leonmap	
mondo:0017530	polysyndactyly, bilateral	skos:exactMatch	mesh:C536333	Polydactyly, preaxial 4	0.94059461	semapv:SemanticSimilarity	leonmap	
mondo:0017571	Proteus-like syndrome	skos:broadMatch	mesh:D016715	Proteus Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.699128
mondo:0017611	pituitary tumor	skos:broadMatch	mesh:D010911	Pituitary Neoplasms	1.0	semapv:LexicalMatching	leonmap	cosine=0.839639
mondo:0017620	congenital sucrase-isomaltase deficiency without starch intolerance	skos:exactMatch	mesh:C538139	Sucrase-isomaltase deficiency, congenital	0.92930681	semapv:SemanticSimilarity	leonmap	
mondo:0017622	congenital sucrase-isomaltase deficiency without sucrose intolerance	skos:exactMatch	mesh:C538139	Sucrase-isomaltase deficiency, congenital	0.95140457	semapv:SemanticSimilarity	leonmap	
mondo:0017623	PTEN hamartoma tumor syndrome	skos:broadMatch	mesh:D006223	Hamartoma Syndrome, Multiple	1.0	semapv:LexicalMatching	leonmap	cosine=0.828749
mondo:0017648	Sydenham chorea	skos:broadMatch	mesh:D002819	Chorea	1.0	semapv:LexicalMatching	leonmap	cosine=0.759772
mondo:0017666	diffuse palmoplantar keratoderma	skos:broadMatch	mesh:D015776	Keratoderma, Palmoplantar, Diffuse	1.0	semapv:LexicalMatching	leonmap	cosine=0.826607
mondo:0017685	vitamin B12-responsive methylmalonic acidemia, type cblDv2	skos:exactMatch	mesh:C564743	Methylmalonic Aciduria and Homocystinuria, CblD Type	0.92922884	semapv:SemanticSimilarity	leonmap	
mondo:0017714	acyl-CoA dehydrogenase deficiency	skos:exactMatch	mesh:C535690	Long-chain acyl-CoA dehydrogenase deficiency	0.94038618	semapv:SemanticSimilarity	leonmap	
mondo:0017728	Tay-Sachs disease, B1 variant	skos:broadMatch	mesh:C564785	Tay-Sachs Disease, Variant B1	1.0	semapv:LexicalMatching	leonmap	cosine=0.906061
mondo:0017730	metachromatic leukodystrophy, adult form	skos:exactMatch	mesh:C563587	Metachromatic Leukodystrophy, Adult-Onset, with Normal Arylsulfatase A	0.91720021	semapv:SemanticSimilarity	leonmap	
mondo:0017732	alpha-mannosidosis, infantile form	skos:exactMatch	mesh:C536585	Alpha-mannosidosis, type 2	0.92705482	semapv:SemanticSimilarity	leonmap	
mondo:0017733	alpha-mannosidosis, adult form	skos:exactMatch	mesh:C536585	Alpha-mannosidosis, type 2	0.95024306	semapv:SemanticSimilarity	leonmap	
mondo:0017734	sialidosis	skos:broadMatch	mesh:D009081	Mucolipidoses	1.0	semapv:LexicalMatching	leonmap	cosine=0.851055
mondo:0017746	atypical Rett syndrome	skos:broadMatch	mesh:C567576	Rett Syndrome, Atypical	1.0	semapv:LexicalMatching	leonmap	cosine=0.880054
mondo:0017771	Mayer-Rokitansky-Kuster-Hauser syndrome	skos:broadMatch	mesh:C537371	Mullerian aplasia	1.0	semapv:LexicalMatching	leonmap	cosine=0.894792
mondo:0017778	lamellar ichthyosis	skos:broadMatch	mesh:D017490	Ichthyosis, Lamellar	1.0	semapv:LexicalMatching	leonmap	cosine=0.767418
mondo:0017824	familial isolated pituitary adenoma	skos:broadMatch	mesh:C566321	Pituitary Adenoma, Familial Isolated	1.0	semapv:LexicalMatching	leonmap	cosine=0.838023
mondo:0017836	erythrokeratoderma en cocardes	skos:broadMatch	mesh:D054853	Malignant Atrophic Papulosis	1.0	semapv:LexicalMatching	leonmap	cosine=0.705022
mondo:0017840	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, simple virilizing form	skos:exactMatch	mesh:C565977	Hyperandrogenism, Nonclassic Type, due to 21-Hydroxylase Deficiency	0.90310013	semapv:SemanticSimilarity	leonmap	
mondo:0017846	autosomal dominant spastic ataxia	skos:exactMatch	mesh:C566993	Ataxia, Spastic, 1, Autosomal Dominant	0.9021315	semapv:SemanticSimilarity	leonmap	
mondo:0017856	X-linked spasticity-intellectual disability-epilepsy syndrome	skos:exactMatch	mesh:C566877	Mental Retardation, X-Linked, With Spasticity	0.91491407	semapv:SemanticSimilarity	leonmap	
mondo:0017872	Lujo hemorrhagic fever	skos:exactMatch	mesh:C000723471	Lujo hemorrhagic fever	1.0	semapv:LexicalMatching	leonmap	cosine=0.799919
mondo:0017874	Argentine hemorrhagic fever	skos:broadMatch	mesh:D006478	Hemorrhagic Fever, American	1.0	semapv:LexicalMatching	leonmap	cosine=0.791485
mondo:0017875	Bolivian hemorrhagic fever	skos:broadMatch	mesh:D006478	Hemorrhagic Fever, American	1.0	semapv:LexicalMatching	leonmap	cosine=0.767125
mondo:0017877	Brazilian hemorrhagic fever	skos:broadMatch	mesh:D006478	Hemorrhagic Fever, American	1.0	semapv:LexicalMatching	leonmap	cosine=0.723081
mondo:0017878	Chapare hemorrhagic fever	skos:exactMatch	mesh:C000723468	Chapare hemorrhagic fever	1.0	semapv:LexicalMatching	leonmap	cosine=0.837195
mondo:0017885	chromophobe renal cell carcinoma	skos:broadMatch	mesh:D002292	Carcinoma, Renal Cell	1.0	semapv:LexicalMatching	leonmap	cosine=0.830490
mondo:0017910	dehydrated hereditary stomatocytosis	skos:broadMatch	mesh:C536764	Xerocytosis, hereditary	1.0	semapv:LexicalMatching	leonmap	cosine=0.835528
mondo:0017917	maternally-inherited spastic paraplegia	skos:exactMatch	mesh:D015419	Spastic Paraplegia, Hereditary	0.91990185	semapv:SemanticSimilarity	leonmap	
mondo:0017930	mixed sclerosing bone dystrophy with extra-skeletal manifestations	skos:exactMatch	mesh:C537479	Mixed sclerosing bone dystrophy	0.91676992	semapv:SemanticSimilarity	leonmap	
mondo:0017942	Hendra virus infection	skos:broadMatch	mesh:D045464	Henipavirus Infections	1.0	semapv:LexicalMatching	leonmap	cosine=0.840622
mondo:0017949	ABeta amyloidosis, Arctic type	skos:exactMatch	mesh:C537944	Amyloidosis, Cerebroarterial, App-Related	0.90105951	semapv:SemanticSimilarity	leonmap	
mondo:0017967	testicular agenesis	skos:exactMatch	mesh:C537770	Anorchia	0.92278433	semapv:SemanticSimilarity	leonmap	
mondo:0017968	46,XY ovotesticular disorder of sex development	skos:exactMatch	mesh:D050090	Ovotesticular Disorders of Sex Development	0.91134202	semapv:SemanticSimilarity	leonmap	
mondo:0017998	PLA2G6-associated neurodegeneration	skos:broadMatch	mesh:D019150	Neuroaxonal Dystrophies	1.0	semapv:LexicalMatching	leonmap	cosine=0.759602
mondo:0018013	complement 3 glomerulopathy	skos:broadMatch	mesh:D015432	Glomerulonephritis, Membranoproliferative	1.0	semapv:LexicalMatching	leonmap	cosine=0.870487
mondo:0018025	chronic actinic dermatitis	skos:broadMatch	mesh:D010787	Photosensitivity Disorders	1.0	semapv:LexicalMatching	leonmap	cosine=0.879726
mondo:0018050	tibial aplasia-ectrodactyly syndrome	skos:exactMatch	mesh:C536425	Split-hand-foot malformation with long bone deficiency	0.92210436	semapv:SemanticSimilarity	leonmap	
mondo:0018054	familial atrial fibrillation	skos:broadMatch	mesh:D001281	Atrial Fibrillation	1.0	semapv:LexicalMatching	leonmap	cosine=0.943863
mondo:0018065	isolated trigonocephaly	skos:exactMatch	mesh:C562951	Trigonocephaly, Nonsyndromic	0.91417444	semapv:SemanticSimilarity	leonmap	
mondo:0018078	soft tissue sarcoma	skos:broadMatch	mesh:D012509	Sarcoma	1.0	semapv:LexicalMatching	leonmap	cosine=0.871855
mondo:0018086	ulerythema ophryogenesis	skos:broadMatch	mesh:C537412	Burnett Schwartz Berberian syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.650620
mondo:0018097	infantile spasms	skos:broadMatch	mesh:D013036	Spasms, Infantile	1.0	semapv:LexicalMatching	leonmap	cosine=0.867530
mondo:0018152	serpiginous choroiditis	skos:broadMatch	mesh:D000080363	White Dot Syndromes	1.0	semapv:LexicalMatching	leonmap	cosine=0.789198
mondo:0018155	lateral sclerosis	skos:broadMatch	mesh:D016472	Motor Neuron Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.691465
mondo:0018160	hereditary retinoblastoma	skos:broadMatch	mesh:D012175	Retinoblastoma	1.0	semapv:LexicalMatching	leonmap	cosine=0.864175
mondo:0018163	autosomal recessive cutis laxa type 2A	skos:exactMatch	mesh:C562632	Cutis Laxa, Autosomal Recessive, Type IIA	0.95596701	semapv:SemanticSimilarity	leonmap	
mondo:0018164	arterial thoracic outlet syndrome	skos:broadMatch	mesh:D013901	Thoracic Outlet Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.840499
mondo:0018165	venous thoracic outlet syndrome	skos:broadMatch	mesh:D013901	Thoracic Outlet Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.774122
mondo:0018170	idiopathic nephrotic syndrome	skos:broadMatch	mesh:C535761	Nephrosis, congenital	1.0	semapv:LexicalMatching	leonmap	cosine=0.742482
mondo:0018175	combined deficiency of factor V and factor VIII	skos:broadMatch	mesh:C565577	Familial Multiple Coagulation Factor Deficiency I	1.0	semapv:LexicalMatching	leonmap	cosine=0.878562
mondo:0018193	testicular teratoma	skos:broadMatch	mesh:C562472	Teratoma, Testicular	1.0	semapv:LexicalMatching	leonmap	cosine=0.923280
mondo:0018197	mitochondrial DNA depletion syndrome, hepatocerebrorenal form	skos:exactMatch	mesh:C567608	Mitochondrial DNA Depletion Syndrome, Hepatocerebral Form, Autosomal Recessive	0.91906738	semapv:SemanticSimilarity	leonmap	
mondo:0018202	gonadal germ cell tumor	skos:exactMatch	mesh:C563236	Testicular Germ Cell Tumor	0.90874165	semapv:SemanticSimilarity	leonmap	
mondo:0018213	hereditary sensory and autonomic neuropathy type 1	skos:broadMatch	mesh:D009477	Hereditary Sensory and Autonomic Neuropathies	1.0	semapv:LexicalMatching	leonmap	cosine=0.866761
mondo:0018221	immune hydrops fetalis	skos:broadMatch	mesh:D015160	Hydrops Fetalis	1.0	semapv:LexicalMatching	leonmap	cosine=0.779614
mondo:0018230	skeletal dysplasia	skos:exactMatch	mesh:D001848	Bone Diseases, Developmental	0.90030801	semapv:SemanticSimilarity	leonmap	
mondo:0018266	ataxia - telangiectasia variant	skos:broadMatch	mesh:C566865	Ataxia-Telangiectasia Variant	1.0	semapv:LexicalMatching	leonmap	cosine=0.744780
mondo:0018271	peripheral primitive neuroectodermal tumor	skos:broadMatch	mesh:D018241	Neuroectodermal Tumors, Primitive, Peripheral	1.0	semapv:LexicalMatching	leonmap	cosine=0.923016
mondo:0018326	transient neonatal myasthenia gravis	skos:broadMatch	mesh:D020941	Myasthenia Gravis, Neonatal	1.0	semapv:LexicalMatching	leonmap	cosine=0.920016
mondo:0018354	Prader-Willi-like syndrome	skos:broadMatch	mesh:C000726748	Schaaf-Yang syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.645526
mondo:0018408	cystic echinococcosis	skos:broadMatch	mesh:D004443	Echinococcosis	1.0	semapv:LexicalMatching	leonmap	cosine=0.865407
mondo:0018432	lichen myxedematosus	skos:broadMatch	mesh:D053718	Scleromyxedema	1.0	semapv:LexicalMatching	leonmap	cosine=0.808781
mondo:0018438	eosinophilic gastrointestinal disease	skos:exactMatch	mesh:C535952	Eosinophilic enteropathy	0.91550189	semapv:SemanticSimilarity	leonmap	
mondo:0018456	polyarticular juvenile idiopathic arthritis	skos:broadMatch	mesh:D001171	Arthritis, Juvenile	1.0	semapv:LexicalMatching	leonmap	cosine=0.819737
mondo:0018458	familial hypocalciuric hypercalcemia	skos:broadMatch	mesh:C537145	Hypocalciuric hypercalcemia, familial, type 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.851824
mondo:0018467	nephropathic infantile cystinosis	skos:broadMatch	mesh:C565655	Cystinosis, Infantile Nephropathic	1.0	semapv:LexicalMatching	leonmap	cosine=0.844898
mondo:0018468	proton-pump inhibitor-responsive esophageal eosinophilia	skos:exactMatch	mesh:D057765	Eosinophilic Esophagitis	0.9111985	semapv:SemanticSimilarity	leonmap	
mondo:0018470	renal agenesis	skos:broadMatch	mesh:C536482	Hereditary renal agenesis	1.0	semapv:LexicalMatching	leonmap	cosine=0.875529
mondo:0018486	visual snow syndrome	skos:exactMatch	mesh:C000726567	visual snow syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.743877
mondo:0018491	3-phosphoglycerate dehydrogenase deficiency	skos:exactMatch	mesh:C566618	Phosphoglycerate Dehydrogenase Deficiency	0.90971863	semapv:SemanticSimilarity	leonmap	
mondo:0018542	severe congenital neutropenia	skos:broadMatch	mesh:C537592	Neutropenia, Severe Congenital, Autosomal Recessive 3	1.0	semapv:LexicalMatching	leonmap	cosine=0.736205
mondo:0018543	autosomal dominant hypocalcemia	skos:broadMatch	mesh:C562783	Hypercalciuric Hypocalcemia, Familial	1.0	semapv:LexicalMatching	leonmap	cosine=0.854855
mondo:0018555	hypogonadotropic hypogonadism	skos:broadMatch	mesh:D007006	Hypogonadism	1.0	semapv:LexicalMatching	leonmap	cosine=0.843940
mondo:0018581	progressive encephalomyelitis with rigidity and myoclonus	skos:exactMatch	mesh:C566113	Progressive Encephalomyelitis with Rigidity	0.91710925	semapv:SemanticSimilarity	leonmap	
mondo:0018591	ITM2B amyloidosis	skos:exactMatch	mesh:D028243	Cerebral Amyloid Angiopathy, Familial	0.90079701	semapv:SemanticSimilarity	leonmap	
mondo:0018596	systemic polyarteritis nodosa	skos:exactMatch	mesh:D010488	Polyarteritis Nodosa	0.90301847	semapv:SemanticSimilarity	leonmap	
mondo:0018613	AH amyloidosis	skos:exactMatch	mesh:C000718787	AA amyloidosis	0.90413475	semapv:SemanticSimilarity	leonmap	
mondo:0018624	spontaneous intracranial hypotension	skos:broadMatch	mesh:D019585	Intracranial Hypotension	1.0	semapv:LexicalMatching	leonmap	cosine=0.751701
mondo:0018630	hereditary nonpolyposis colon cancer	skos:broadMatch	mesh:D003123	Colorectal Neoplasms, Hereditary Nonpolyposis	1.0	semapv:LexicalMatching	leonmap	cosine=0.949123
mondo:0018659	partial duplication of the short arm of chromosome 19	skos:exactMatch	mesh:C538311	Chromosome 19, trisomy 19q	0.90487504	semapv:SemanticSimilarity	leonmap	
mondo:0018660	hemophilia	skos:broadMatch	mesh:D006467	Hemophilia A	1.0	semapv:LexicalMatching	leonmap	cosine=0.832040
mondo:0018671	IgG4-related kidney disease	skos:broadMatch	mesh:D000077733	Immunoglobulin G4-Related Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.755816
mondo:0018677	visceral heterotaxy	skos:broadMatch	mesh:D059446	Heterotaxy Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.832913
mondo:0018682	congenital insensitivity to pain with severe intellectual disability	skos:exactMatch	mesh:D000699	Pain Insensitivity, Congenital	0.92212999	semapv:SemanticSimilarity	leonmap	
mondo:0018687	progressive muscular atrophy	skos:broadMatch	mesh:D009134	Muscular Atrophy, Spinal	1.0	semapv:LexicalMatching	leonmap	cosine=0.751387
mondo:0018696	corticobasal syndrome	skos:broadMatch	mesh:D000088282	Corticobasal Degeneration	1.0	semapv:LexicalMatching	leonmap	cosine=0.810813
mondo:0018768	familial cold autoinflammatory syndrome	skos:broadMatch	mesh:D056587	Cryopyrin-Associated Periodic Syndromes	1.0	semapv:LexicalMatching	leonmap	cosine=0.866782
mondo:0018808	Caroli syndrome	skos:broadMatch	mesh:D016767	Caroli Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.813544
mondo:0018841	congenital bile acid synthesis defect	skos:exactMatch	mesh:C535443	Bile acid synthesis defect, congenital, 2	0.91570574	semapv:SemanticSimilarity	leonmap	
mondo:0018845	focal myositis	skos:broadMatch	mesh:D009220	Myositis	1.0	semapv:LexicalMatching	leonmap	cosine=0.835587
mondo:0018851	familial keratoacanthoma	skos:broadMatch	mesh:C536150	Keratoacanthoma familial	1.0	semapv:LexicalMatching	leonmap	cosine=0.866690
mondo:0018853	transgrediens et progrediens palmoplantar keratoderma	skos:broadMatch	mesh:D056266	Erythrokeratodermia Variabilis	1.0	semapv:LexicalMatching	leonmap	cosine=0.723742
mondo:0018877	retinitis punctata albescens	skos:broadMatch	mesh:C562733	Fundus Albipunctatus	1.0	semapv:LexicalMatching	leonmap	cosine=0.922362
mondo:0018883	Berardinelli-Seip congenital lipodystrophy	skos:broadMatch	mesh:D052497	Lipodystrophy, Congenital Generalized	1.0	semapv:LexicalMatching	leonmap	cosine=0.923885
mondo:0018890	Lyell syndrome	skos:broadMatch	mesh:D013262	Stevens-Johnson Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.666577
mondo:0018901	left ventricular noncompaction	skos:exactMatch	mesh:D056830	Isolated Noncompaction of the Ventricular Myocardium	0.90037155	semapv:SemanticSimilarity	leonmap	
mondo:0018904	primary membranoproliferative glomerulonephritis	skos:exactMatch	mesh:D015432	Glomerulonephritis, Membranoproliferative	0.90019113	semapv:SemanticSimilarity	leonmap	
mondo:0018919	McCune-Albright syndrome	skos:broadMatch	mesh:D005359	Fibrous Dysplasia, Polyostotic	1.0	semapv:LexicalMatching	leonmap	cosine=0.907925
mondo:0018921	Meckel syndrome	skos:broadMatch	mesh:C536133	Meckel syndrome type 1	1.0	semapv:LexicalMatching	leonmap	cosine=0.697012
mondo:0018922	cold agglutinin disease	skos:broadMatch	mesh:D000744	Anemia, Hemolytic, Autoimmune	1.0	semapv:LexicalMatching	leonmap	cosine=0.816764
mondo:0018926	human prion disease	skos:exactMatch	mesh:D017096	Prion Diseases	0.91282648	semapv:SemanticSimilarity	leonmap	
mondo:0018939	muscle-eye-brain disease	skos:broadMatch	mesh:D058494	Walker-Warburg Syndrome	1.0	semapv:LexicalMatching	leonmap	cosine=0.822161
mondo:0018944	gestational trophoblastic neoplasm	skos:broadMatch	mesh:D031901	Gestational Trophoblastic Disease	1.0	semapv:LexicalMatching	leonmap	cosine=0.962626
mondo:0018947	centronuclear myopathy	skos:broadMatch	mesh:D020914	Myopathies, Structural, Congenital	1.0	semapv:LexicalMatching	leonmap	cosine=0.796234
mondo:0018950	3-methylcrotonyl-CoA carboxylase deficiency	skos:broadMatch	mesh:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	1.0	semapv:LexicalMatching	leonmap	cosine=0.897340
mondo:0018961	familial melanoma	skos:broadMatch	mesh:D000096142	Melanoma, Cutaneous Malignant	1.0	semapv:LexicalMatching	leonmap	cosine=0.851957
mondo:0018965	Alport syndrome	skos:broadMatch	mesh:D009394	Nephritis, Hereditary	1.0	semapv:LexicalMatching	leonmap	cosine=0.920003
